Date,Adj Close,Close,High,Low,Open,Volume
2015-01-26,77.26736450195312,77.5,78.47000122070312,77.29000091552734,77.9800033569336,19260800
2015-01-27,75.55252075195312,75.77999877929688,76.87999725341797,75.62999725341797,76.70999908447266,20110000
2015-01-28,76.01113891601562,76.23999786376953,77.63999938964844,76.0,76.9000015258789,53306400
2015-01-29,77.76585388183594,78.0,78.0199966430664,74.20999908447266,76.8499984741211,61293500
2015-01-30,75.68212890625,75.91000366210938,78.16000366210938,75.75,78.0,42649500
2015-02-02,74.76488494873047,74.98999786376953,76.13999938964844,73.75,76.11000061035156,41955300
2015-02-03,75.17366027832031,75.4000015258789,75.58000183105469,73.86000061035156,75.19000244140625,26957700
2015-02-04,75.40296173095703,75.62999725341797,76.3499984741211,75.01000213623047,75.08999633789062,20277400
2015-02-05,75.3830337524414,75.61000061035156,75.9800033569336,75.20999908447266,75.70999908447266,15062600
2015-02-06,74.24645233154297,74.47000122070312,75.69999694824219,74.25,75.68000030517578,21211000
2015-02-09,74.216552734375,74.44000244140625,74.83000183105469,73.44999694824219,74.05000305175781,16194300
2015-02-10,74.96428680419922,75.19000244140625,75.33999633789062,74.5,74.8499984741211,15811300
2015-02-11,76.28032684326172,76.51000213623047,76.75,75.02999877929688,75.08999633789062,20877400
2015-02-12,76.00116729736328,76.2300033569336,76.87000274658203,75.88999938964844,76.86000061035156,17235000
2015-02-13,75.51263427734375,75.73999786376953,76.4800033569336,75.5,76.45999908447266,18621900
2015-02-17,75.37306213378906,75.5999984741211,76.91000366210938,75.08000183105469,75.30000305175781,25254400
2015-02-18,76.47972106933594,76.70999908447266,76.9000015258789,75.44999694824219,75.94000244140625,22426400
2015-02-19,79.18159484863281,79.41999816894531,79.83999633789062,76.94999694824219,76.98999786376953,45851200
2015-02-20,79.66015625,79.9000015258789,80.33999633789062,79.19999694824219,79.55000305175781,36931700
2015-02-23,78.60333251953125,78.83999633789062,80.19000244140625,78.37999725341797,79.95999908447266,24139100
2015-02-24,78.2145004272461,78.44999694824219,79.4800033569336,78.0999984741211,78.5,18897100
2015-02-25,79.3211669921875,79.55999755859375,80.19999694824219,78.5,78.5,25593800
2015-02-26,80.16862487792969,80.41000366210938,81.37000274658203,79.72000122070312,79.87999725341797,31111900
2015-02-27,78.73294830322266,78.97000122070312,81.2300033569336,78.62000274658203,80.68000030517578,30739200
2015-03-02,79.51060485839844,79.75,79.86000061035156,78.5199966430664,79.0,21662500
2015-03-03,79.36104583740234,79.5999984741211,79.69999694824219,78.5199966430664,79.61000061035156,18635000
2015-03-04,80.65715789794922,80.9000015258789,81.1500015258789,78.8499984741211,79.30000305175781,28126700
2015-03-05,80.96621704101562,81.20999908447266,81.98999786376953,81.05000305175781,81.2300033569336,27825700
2015-03-06,79.76982116699219,80.01000213623047,81.33000183105469,79.83000183105469,80.9000015258789,24488600
2015-03-09,79.2015380859375,79.44000244140625,79.91000366210938,78.62999725341797,79.68000030517578,18925100
2015-03-10,77.31720733642578,77.55000305175781,79.26000213623047,77.55000305175781,78.5,23067100
2015-03-11,77.33715057373047,77.56999969482422,78.43000030517578,77.26000213623047,77.80000305175781,20215700
2015-03-12,78.69306182861328,78.93000030517578,79.05000305175781,77.91000366210938,78.0999984741211,16093300
2015-03-13,77.81570434570312,78.05000305175781,79.37999725341797,77.68000030517578,78.5999984741211,18557300
2015-03-16,77.83564758300781,78.06999969482422,78.12000274658203,77.36000061035156,77.95999908447266,19305400
2015-03-17,79.12177276611328,79.36000061035156,79.77999877929688,78.33999633789062,78.36000061035156,22170000
2015-03-18,80.66712951660156,80.91000366210938,81.23999786376953,79.16999816894531,79.25,36912400
2015-03-19,82.50159454345703,82.75,83.0,81.0,81.12000274658203,42099500
2015-03-20,83.54844665527344,83.80000305175781,84.5999984741211,83.06999969482422,83.38999938964844,44466300
2015-03-23,84.17655944824219,84.43000030517578,84.95999908447266,83.30000305175781,83.91999816894531,27357300
2015-03-24,85.05390930175781,85.30999755859375,86.06999969482422,84.5199966430664,84.70999908447266,32576500
2015-03-25,82.67108154296875,82.91999816894531,85.5199966430664,82.91999816894531,85.5,37436100
2015-03-26,82.76081848144531,83.01000213623047,83.7699966430664,82.13999938964844,82.72000122070312,32794800
2015-03-27,83.0499496459961,83.30000305175781,83.94999694824219,82.87999725341797,83.37999725341797,18372600
2015-03-30,82.95024871826172,83.19999694824219,84.33999633789062,82.41000366210938,83.80999755859375,24527700
2015-03-31,81.97319030761719,82.22000122070312,83.5,82.20999908447266,82.9000015258789,19734300
2015-04-01,81.42484283447266,81.66999816894531,82.72000122070312,80.87000274658203,82.5,22058200
2015-04-02,81.3151626586914,81.55999755859375,82.55999755859375,81.44000244140625,82.25,19664100
2015-04-06,82.1925277709961,82.44000244140625,82.80999755859375,80.80000305175781,80.80000305175781,19062900
2015-04-07,82.07288360595703,82.31999969482422,83.41999816894531,82.22000122070312,82.6500015258789,17467000
2015-04-08,82.03299713134766,82.27999877929688,83.0999984741211,81.83999633789062,82.62999725341797,18966700
2015-04-09,81.92333984375,82.16999816894531,82.80000305175781,81.70999908447266,82.5,15927300
2015-04-10,81.79373168945312,82.04000091552734,82.61000061035156,81.91000366210938,82.20999908447266,12529700
2015-04-13,82.76081848144531,83.01000213623047,83.94000244140625,81.91999816894531,81.93000030517578,26883100
2015-04-14,83.269287109375,83.5199966430664,83.69000244140625,82.44000244140625,83.16999816894531,19634200
2015-04-15,82.46172332763672,82.70999908447266,83.66000366210938,82.2699966430664,83.55000305175781,22390900
2015-04-16,82.06291961669922,82.30999755859375,83.06999969482422,82.1500015258789,82.47000122070312,13769700
2015-04-17,80.53751373291016,80.77999877929688,82.11000061035156,80.37000274658203,81.4800033569336,24215000
2015-04-20,82.84056854248047,83.08999633789062,83.1500015258789,81.23999786376953,81.54000091552734,28796800
2015-04-21,83.36898803710938,83.62000274658203,84.48999786376953,83.54000091552734,84.0,27171900
2015-04-22,84.3759536743164,84.62999725341797,84.73999786376953,83.6500015258789,84.31999969482422,45548000
2015-04-23,82.1626205444336,82.41000366210938,85.58999633789062,82.41000366210938,84.0999984741211,73728100
2015-04-24,81.2852554321289,81.52999877929688,82.94000244140625,81.4800033569336,82.7699966430664,29660400
2015-04-27,81.66412353515625,81.91000366210938,82.93000030517578,81.62999725341797,81.87000274658203,25446000
2015-04-28,80.43780517578125,80.68000030517578,81.9000015258789,80.2300033569336,81.83000183105469,23775300
2015-04-29,80.22844696044922,80.47000122070312,81.38999938964844,79.5199966430664,80.01000213623047,26430300
2015-04-30,78.5335464477539,78.7699966430664,80.95999908447266,78.31999969482422,80.01000213623047,28999000
2015-05-01,78.75287628173828,78.98999786376953,79.76000213623047,78.11000061035156,79.23999786376953,24136400
2015-05-04,78.57342529296875,78.80999755859375,79.69000244140625,78.62999725341797,79.33000183105469,14692000
2015-05-05,77.3271713256836,77.55999755859375,78.80000305175781,77.22000122070312,78.55000305175781,22311300
2015-05-06,77.86556243896484,78.0999984741211,78.80999755859375,77.05000305175781,77.97000122070312,28663000
2015-05-07,78.19456481933594,78.43000030517578,78.94000244140625,77.55999755859375,78.0,19749400
2015-05-08,78.27433013916016,78.51000213623047,79.2300033569336,78.02999877929688,79.0999984741211,19943600
2015-05-11,77.77582550048828,78.01000213623047,79.02999877929688,77.93000030517578,78.4800033569336,18874100
2015-05-12,77.22747802734375,77.45999908447266,77.88999938964844,76.79000091552734,77.87000274658203,21285300
2015-05-13,78.20453643798828,78.44000244140625,78.52999877929688,77.6500015258789,77.72000122070312,21512300
2015-05-14,81.12574768066406,81.37000274658203,81.8499984741211,78.66999816894531,78.94000244140625,49438000
2015-05-15,80.17859649658203,80.41999816894531,81.5199966430664,80.18000030517578,81.41000366210938,27069900
2015-05-18,80.63720703125,80.87999725341797,81.37999725341797,80.2300033569336,80.33000183105469,21613700
2015-05-19,80.3879623413086,80.62999725341797,81.69000244140625,80.55000305175781,81.25,17955400
2015-05-20,80.30821228027344,80.55000305175781,81.0999984741211,79.45999908447266,80.47000122070312,23056900
2015-05-21,80.23841094970703,80.4800033569336,80.91999816894531,80.08000183105469,80.19000244140625,13402700
2015-05-22,80.29823303222656,80.54000091552734,81.30999755859375,80.25,80.3499984741211,19567900
2015-05-26,79.09186553955078,79.33000183105469,80.5999984741211,79.08000183105469,80.43000030517578,16321300
2015-05-27,80.30821228027344,80.55000305175781,80.66000366210938,79.43000030517578,79.5999984741211,14160900
2015-05-28,79.90940856933594,80.1500015258789,81.06999969482422,80.0,80.25,11982000
2015-05-29,78.95227813720703,79.19000244140625,80.06999969482422,78.87999725341797,79.94999694824219,16134600
2015-06-01,80.04898834228516,80.29000091552734,80.37999725341797,78.66000366210938,79.30000305175781,18119000
2015-06-02,80.19853210449219,80.44000244140625,81.3499984741211,79.55999755859375,79.76000213623047,18923300
2015-06-03,82.1925277709961,82.44000244140625,82.52999877929688,81.25,81.3499984741211,31775000
2015-06-04,81.80369567871094,82.05000305175781,82.94999694824219,81.51000213623047,82.13999938964844,20863900
2015-06-05,81.8934326171875,82.13999938964844,82.45999908447266,81.51000213623047,81.87000274658203,16143100
2015-06-08,80.42784118652344,80.66999816894531,82.0,80.12999725341797,81.81999969482422,16915500
2015-06-09,80.42784118652344,80.66999816894531,81.19000244140625,79.31999969482422,80.5999984741211,16497500
2015-06-10,81.91336822509766,82.16000366210938,82.5999984741211,80.80999755859375,80.83000183105469,21531200
2015-06-11,81.58436584472656,81.83000183105469,82.9000015258789,81.36000061035156,82.30999755859375,18656800
2015-06-12,81.2852554321289,81.52999877929688,82.08999633789062,81.19999694824219,81.37000274658203,11417900
2015-06-15,80.46772003173828,80.70999908447266,80.93000030517578,80.06999969482422,80.55000305175781,18805100
2015-06-16,80.8166732788086,81.05999755859375,81.51000213623047,80.44999694824219,80.81999969482422,13693700
2015-06-17,81.54447937011719,81.79000091552734,82.22000122070312,81.33999633789062,81.76000213623047,18350300
2015-06-18,82.66112518310547,82.91000366210938,83.19000244140625,81.56999969482422,81.63999938964844,26782600
2015-06-19,82.26232147216797,82.51000213623047,82.9800033569336,82.12000274658203,82.83000183105469,23353200
2015-06-22,84.4856185913086,84.73999786376953,84.97000122070312,83.30999755859375,83.41000366210938,29383100
2015-06-23,87.61619567871094,87.87999725341797,87.97000122070312,84.76000213623047,84.95999908447266,50667900
2015-06-24,88.59325408935547,88.86000061035156,89.25,87.44999694824219,87.66000366210938,41370200
2015-06-25,87.71589660644531,87.9800033569336,89.4000015258789,87.83999633789062,89.26000213623047,27302000
2015-06-26,87.74581146240234,88.01000213623047,88.33999633789062,86.83000183105469,88.12000274658203,38214600
2015-06-29,85.54244995117188,85.80000305175781,87.5,85.7300033569336,86.61000061035156,35957900
2015-06-30,85.51252746582031,85.7699966430664,86.69999694824219,85.56999969482422,86.5999984741211,23016500
2015-07-01,86.64911651611328,86.91000366210938,87.94999694824219,86.48999786376953,86.7699966430664,25260000
2015-07-02,87.02796936035156,87.29000091552734,87.44000244140625,86.33999633789062,87.4000015258789,16908800
2015-07-06,87.28719329833984,87.55000305175781,88.19000244140625,86.38999938964844,86.48999786376953,24635900
2015-07-07,86.95818328857422,87.22000122070312,87.8499984741211,85.2300033569336,87.80000305175781,33059900
2015-07-08,85.39289093017578,85.6500015258789,86.75,85.44999694824219,86.29000091552734,24399300
2015-07-09,85.62220001220703,85.87999725341797,87.5999984741211,85.6500015258789,86.7300033569336,23307400
2015-07-10,87.68598175048828,87.94999694824219,88.22000122070312,86.7699966430664,87.3499984741211,23245900
2015-07-13,89.82953643798828,90.0999984741211,90.22000122070312,88.41999816894531,88.66000366210938,29976700
2015-07-14,89.4107894897461,89.68000030517578,90.8000030517578,89.6500015258789,90.45999908447266,26627800
2015-07-15,89.49055480957031,89.76000213623047,90.98999786376952,89.41999816894531,90.0,30886600
2015-07-16,90.57728576660156,90.8499984741211,90.86000061035156,89.7699966430664,90.27999877929688,21804100
2015-07-17,94.6849136352539,94.97000122070312,95.38999938964844,92.54000091552734,92.5500030517578,54001600
2015-07-20,97.61609649658205,97.91000366210938,98.5999984741211,95.36000061035156,95.8499984741211,54860500
2015-07-21,98.09465026855467,98.38999938964844,99.23999786376952,97.13999938964844,98.9499969482422,39453300
2015-07-22,96.74870300292967,97.04000091552734,97.58000183105467,95.91999816894533,96.73999786376952,28299500
2015-07-23,95.15350341796876,95.44000244140624,97.4499969482422,94.80999755859376,96.95999908447266,29418800
2015-07-24,96.65896606445312,96.9499969482422,97.76000213623048,95.87999725341795,97.3499984741211,33444900
2015-07-27,93.88731384277344,94.16999816894533,96.61000061035156,93.83000183105467,96.58000183105467,38585400
2015-07-28,95.0039520263672,95.29000091552734,95.55999755859376,93.30999755859376,94.83999633789062,35236000
2015-07-29,96.6988525390625,96.98999786376952,97.27999877929688,94.73999786376952,96.31999969482422,64648300
2015-07-30,94.9241943359375,95.20999908447266,95.80999755859376,91.8000030517578,94.91000366210938,86211300
2015-07-31,93.72779846191406,94.01000213623048,96.33000183105467,93.9499969482422,94.9499969482422,46509000
2015-08-03,93.85740661621094,94.13999938964844,95.08000183105467,92.8000030517578,93.52999877929688,29343100
2015-08-04,93.77764129638672,94.05999755859376,94.7300033569336,93.33000183105467,93.79000091552734,20136000
2015-08-05,96.15050506591795,96.44000244140624,97.08999633789062,95.18000030517578,95.25,29813200
2015-08-06,94.83446502685548,95.12000274658205,98.73999786376952,94.41999816894533,97.18000030517578,42271300
2015-08-07,94.01692962646484,94.3000030517578,95.4000015258789,93.61000061035156,95.37999725341795,23199100
2015-08-10,93.86737823486328,94.1500015258789,95.9000015258789,93.62999725341795,95.68000030517578,21624200
2015-08-11,93.33897399902344,93.62000274658205,94.76000213623048,92.9000015258789,93.7300033569336,22491000
2015-08-12,93.90725708007812,94.19000244140624,94.44000244140624,91.19000244140624,92.6999969482422,27050500
2015-08-13,93.14954376220705,93.43000030517578,94.7300033569336,93.3499984741211,94.0500030517578,17451800
2015-08-14,94.13655853271484,94.41999816894533,94.72000122070312,93.20999908447266,93.54000091552734,15929700
2015-08-17,93.64804077148438,93.93000030517578,94.45999908447266,93.38999938964844,94.41999816894533,18313500
2015-08-18,94.88430786132812,95.16999816894533,95.8499984741211,94.04000091552734,94.08000183105467,22278800
2015-08-19,95.02389526367188,95.30999755859376,96.0999984741211,94.16000366210938,94.62999725341795,23251300
2015-08-20,90.28814697265624,90.55999755859376,94.7699966430664,90.45999908447266,93.54000091552734,44598200
2015-08-21,85.8016586303711,86.05999755859375,89.18000030517578,85.61000061035156,87.5199966430664,62778700
2015-08-24,81.84357452392578,82.08999633789062,82.08999633789062,72.0,77.02999877929688,83710700
2015-08-25,82.75083923339844,83.0,87.66999816894531,83.0,86.94999694824219,52021200
2015-08-26,86.92826843261719,87.19000244140625,87.45999908447266,83.26000213623047,85.94999694824219,45124300
2015-08-27,89.46064758300781,89.7300033569336,90.05999755859375,87.19000244140625,89.0999984741211,42431400
2015-08-28,90.73680877685548,91.01000213623048,91.4800033569336,89.79000091552734,89.87999725341797,33215900
2015-08-31,89.16154479980469,89.43000030517578,91.0500030517578,88.88999938964844,90.5999984741211,32850700
2015-09-01,86.96814727783203,87.2300033569336,89.38999938964844,86.5,86.8499984741211,36097400
2015-09-02,89.62016296386719,89.88999938964844,89.88999938964844,87.62999725341797,88.80999755859375,27190500
2015-09-03,87.88539123535156,88.1500015258789,89.81999969482422,87.7300033569336,89.76000213623047,27048200
2015-09-04,87.99505615234375,88.26000213623047,88.38999938964844,86.69999694824219,87.19999694824219,27328700
2015-09-08,89.26124572753906,89.52999877929688,90.23999786376952,88.83000183105469,89.69000244140625,27012500
2015-09-09,90.16851806640624,90.44000244140624,91.9800033569336,90.16999816894533,90.77999877929688,32551100
2015-09-10,91.70389556884766,91.9800033569336,92.05999755859376,89.62999725341797,90.06999969482422,26437400
2015-09-11,91.773681640625,92.0500030517578,92.08000183105467,91.12999725341795,91.68000030517578,21185000
2015-09-14,92.03289031982422,92.30999755859376,92.62000274658205,91.5999984741211,92.30999755859376,20127900
2015-09-15,92.62113189697266,92.9000015258789,93.25,91.79000091552734,92.37000274658205,18859400
2015-09-16,93.16947174072266,93.4499969482422,93.5999984741211,92.62999725341795,92.9000015258789,16321200
2015-09-17,94.05680847167967,94.33999633789062,95.51000213623048,92.9000015258789,93.37000274658205,27841800
2015-09-18,94.11662292480467,94.4000015258789,95.19000244140624,93.0500030517578,93.1999969482422,62300000
2015-09-21,95.26318359375,95.5500030517578,96.48999786376952,94.5199966430664,94.62000274658205,28790000
2015-09-22,92.68094635009766,92.95999908447266,94.68000030517578,91.91999816894533,93.7699966430664,36888900
2015-09-23,93.68791961669922,93.97000122070312,94.31999969482422,92.8000030517578,93.4000015258789,21701400
2015-09-24,94.12660217285156,94.41000366210938,94.7699966430664,92.23999786376952,93.05999755859376,29106000
2015-09-25,92.49151611328124,92.7699966430664,95.8499984741211,92.05999755859376,95.79000091552734,28961600
2015-09-28,88.94220733642578,89.20999908447266,92.29000091552734,88.18000030517578,92.08000183105467,41199900
2015-09-29,86.40982818603516,86.66999816894531,90.05999755859375,85.72000122070312,89.0999984741211,42281800
2015-09-30,89.63014221191406,89.9000015258789,90.0199966430664,88.01000213623047,88.44000244140625,36169100
2015-10-01,90.6769790649414,90.9499969482422,90.9499969482422,88.36000061035156,90.05000305175781,29283700
2015-10-02,91.79361724853516,92.06999969482422,92.1999969482422,88.37000274658203,88.9000015258789,37881700
2015-10-05,93.72779846191406,94.01000213623048,94.2699966430664,92.66000366210938,92.94000244140624,27292500
2015-10-06,92.52143096923828,92.8000030517578,94.16999816894533,92.33999633789062,94.08000183105467,22172800
2015-10-07,92.12262725830078,92.4000015258789,93.66000366210938,91.37000274658205,93.11000061035156,24129300
2015-10-08,92.19241333007812,92.47000122070312,93.22000122070312,90.47000122070312,91.88999938964844,27290500
2015-10-09,92.96009826660156,93.23999786376952,93.73999786376952,92.23999786376952,92.9000015258789,20012900
2015-10-12,93.97705078125,94.26000213623048,94.5999984741211,92.66999816894533,93.31999969482422,18449600
2015-10-13,93.83746337890624,94.12000274658205,95.37000274658205,93.5500030517578,93.66000366210938,19480300
2015-10-14,93.7876205444336,94.06999969482422,95.1999969482422,93.61000061035156,94.08000183105467,19253400
2015-10-15,95.67194366455078,95.95999908447266,96.3000030517578,94.9000015258789,94.98999786376952,27557500
2015-10-16,97.24720001220705,97.54000091552734,97.58999633789062,95.3499984741211,96.18000030517578,25412900
2015-10-19,98.17440795898438,98.47000122070312,98.56999969482422,96.91999816894533,97.18000030517578,23729900
2015-10-20,96.70882415771484,97.0,99.58999633789062,96.55999755859376,98.7300033569336,30881800
2015-10-21,96.81848907470705,97.11000061035156,98.18000030517578,96.47000122070312,97.37000274658205,21917800
2015-10-22,99.3708038330078,99.66999816894533,99.7300033569336,97.5500030517578,97.79000091552734,26392100
2015-10-23,101.88323974609376,102.19000244140624,102.8499984741211,100.16000366210938,101.91000366210938,42809700
2015-10-26,103.45849609375,103.7699966430664,103.80999755859376,101.5500030517578,102.1999969482422,25961200
2015-10-27,103.38871002197266,103.6999969482422,104.0999984741211,102.4000015258789,102.94000244140624,23795500
2015-10-28,103.88719940185548,104.1999969482422,104.4800033569336,102.91999816894533,103.9000015258789,24081500
2015-10-29,104.5651626586914,104.87999725341795,105.12000274658205,103.5199966430664,103.95999908447266,20316700
2015-10-30,101.66390991210938,101.97000122070312,104.72000122070312,101.6500015258789,104.51000213623048,33487100
2015-11-02,102.9998779296875,103.30999755859376,103.47000122070312,101.18000030517578,101.72000122070312,24003900
2015-11-03,102.27207946777344,102.58000183105467,103.6500015258789,102.4000015258789,103.22000122070312,21242300
2015-11-04,103.62799072265624,103.94000244140624,104.13999938964844,102.4800033569336,103.19000244140624,43469300
2015-11-05,108.43351745605467,108.76000213623048,110.6500015258789,107.9499969482422,108.8000030517578,63232900
2015-11-06,106.77850341796876,107.0999984741211,108.73999786376952,105.91000366210938,108.04000091552734,35084300
2015-11-09,106.17032623291016,106.48999786376952,108.25,105.86000061035156,107.0,26383500
2015-11-10,107.58607482910156,107.91000366210938,108.1500015258789,105.23999786376952,105.95999908447266,25031700
2015-11-11,108.68276977539062,109.01000213623048,109.87000274658205,107.11000061035156,108.2699966430664,25057100
2015-11-12,107.69573974609376,108.0199966430664,109.38999938964844,108.0,108.4800033569336,20924700
2015-11-13,103.63795471191406,103.9499969482422,108.25,103.83000183105467,107.70999908447266,30278400
2015-11-16,103.7276840209961,104.04000091552734,104.16999816894533,100.47000122070312,103.31999969482422,49309200
2015-11-17,104.81441497802734,105.12999725341795,106.1999969482422,104.13999938964844,104.62000274658205,26807200
2015-11-18,107.4464874267578,107.7699966430664,107.87999725341795,105.38999938964844,105.8000030517578,23836500
2015-11-19,105.94102478027344,106.26000213623048,107.7300033569336,105.9499969482422,107.36000061035156,25520600
2015-11-20,106.99784088134766,107.31999969482422,107.87000274658205,106.62000274658205,106.83999633789062,22129600
2015-11-23,106.6289520263672,106.9499969482422,107.47000122070312,106.08000183105467,107.19000244140624,19897200
2015-11-24,105.4225845336914,105.73999786376952,106.48999786376952,104.38999938964844,106.0,23577300
2015-11-25,105.09357452392578,105.41000366210938,106.5999984741211,105.0999984741211,106.33000183105467,15150800
2015-11-27,105.13345336914062,105.4499969482422,105.95999908447266,104.86000061035156,105.77999877929688,5913100
2015-11-30,103.92708587646484,104.23999786376952,106.0999984741211,103.75,105.83999633789062,20383200
2015-12-01,106.79844665527344,107.12000274658205,107.1500015258789,104.5,104.83000183105467,22781900
2015-12-02,105.75160217285156,106.06999969482422,107.91999816894533,105.79000091552734,107.0,24429100
2015-12-03,104.06666564941406,104.37999725341795,106.8499984741211,103.3499984741211,106.2699966430664,23236500
2015-12-04,105.86126708984376,106.18000030517578,107.7300033569336,104.11000061035156,104.80999755859376,21224700
2015-12-07,105.29296875,105.61000061035156,106.83000183105467,104.66000366210938,106.4800033569336,15474900
2015-12-08,106.17032623291016,106.48999786376952,106.91000366210938,103.9499969482422,104.0,20401800
2015-12-09,104.2860107421875,104.5999984741211,106.44000244140624,103.5500030517578,106.18000030517578,23517300
2015-12-10,105.10354614257812,105.41999816894533,106.4000015258789,104.41000366210938,105.0500030517578,17454300
2015-12-11,101.8134536743164,102.12000274658205,104.33999633789062,101.91000366210938,104.1500015258789,26427700
2015-12-14,104.34583282470705,104.66000366210938,104.73999786376952,101.45999908447266,102.29000091552734,24648100
2015-12-15,104.23616027832033,104.5500030517578,105.8000030517578,104.27999877929688,105.3000030517578,21764300
2015-12-16,106.4694366455078,106.79000091552734,107.08999633789062,104.19000244140624,105.37000274658205,22680500
2015-12-17,105.9011459350586,106.22000122070312,107.75,106.12999725341795,107.48999786376952,21675700
2015-12-18,103.7276840209961,104.04000091552734,106.58999633789062,103.97000122070312,106.08000183105467,35994200
2015-12-21,104.45549011230467,104.7699966430664,105.1500015258789,103.5999984741211,104.91000366210938,16138800
2015-12-22,105.19326782226562,105.51000213623048,105.66000366210938,104.80999755859376,105.22000122070312,14597100
2015-12-23,104.31591033935548,104.62999725341795,106.11000061035156,103.86000061035156,105.88999938964844,19599700
2015-12-24,104.70474243164062,105.0199966430664,105.31999969482422,104.5,104.73999786376952,6501800
2015-12-28,105.6120147705078,105.93000030517578,105.9800033569336,104.52999877929688,105.0199966430664,13069700
2015-12-29,106.93801879882812,107.26000213623048,107.73999786376952,106.25,106.41999816894533,17179900
2015-12-30,105.9011459350586,106.22000122070312,107.25,106.05999755859376,107.0,13115000
2015-12-31,104.34583282470705,104.66000366210938,106.16999816894533,104.62000274658205,106.0,18391100
2016-01-04,101.91314697265624,102.22000122070312,102.23999786376952,99.75,101.9499969482422,37912400
